발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,발생월
2016,2016-12-02 18:00,35,야간,금,1,1,0,0,0,경북,성주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,1075604,1760221,128.3371113,35.83558481,12
2016,2016-12-03 16:00,0,주간,토,1,1,0,0,0,전북,남원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,,,1011583,1721365,127.62766003,35.48806075,12
2016,2016-12-01 16:00,25,주간,목,1,1,0,0,0,경남,함안군,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,1093069,1703274,128.52390852,35.32069803,12
2016,2016-12-02 09:00,2,주간,금,1,1,0,0,0,충남,서산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,소형,건설기계,건설기계,912725,1855707,126.52301589,36.6953494,12
2016,2016-12-04 05:00,50,야간,일,1,1,0,0,0,경기,파주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,928675,1974509,126.69017491,37.76746504,12
2016,2016-12-04 01:00,8,야간,일,1,1,0,0,0,강원,삼척시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1138602,1921551,129.06349762,37.28257724,12
2016,2016-12-03 22:00,2,야간,토,1,1,0,0,0,경남,창녕군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1091918,1721175,128.51326499,35.48218983,12
2016,2016-12-30 13:00,10,주간,금,1,1,0,0,0,경남,거제시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,경형,보행자,보행자,1099311,1656041,128.5869009,34.89426104,12
2016,2016-12-29 16:00,45,주간,목,1,1,0,0,0,경남,양산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,,,1147069,1704467,129.11803714,35.32496219,12
2016,2016-12-30 21:00,4,야간,금,1,1,0,0,0,경남,함안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1084165,1692612,128.42486881,35.2253608,12
2016,2016-12-30 06:00,4,주간,금,1,2,1,0,0,경북,상주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,승용차,경형,1059093,1824782,128.15915717,36.41874672,12
2016,2016-12-24 00:00,8,야간,토,1,1,0,0,0,서울,종로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,954908,1952462,126.98937402,37.57042481,12
2016,2016-12-23 22:00,7,야간,금,1,1,0,0,0,충남,천안시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승합차,소형,967114,1871271,127.13117145,36.83909192,12
2016,2016-12-28 07:00,20,주간,수,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,소형,보행자,보행자,929536,1776191,126.71838078,35.97994117,12
2016,2016-12-28 05:00,55,야간,수,1,1,0,0,0,경남,김해시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,경형,1125557,1693983,128.87982667,35.23339078,12
2016,2016-12-21 11:00,0,주간,수,1,1,0,0,0,경북,군위군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,대형,화물차,대형,1112561,1793601,128.75097893,36.13291985,12
2016,2016-12-25 00:00,10,야간,일,1,2,1,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1112570,1788176,128.75030361,36.08401988,12
2016,2016-12-27 23:00,54,야간,화,1,2,1,0,0,경기,평택시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,964466,1886965,127.10073719,36.98046726,12
2016,2016-12-20 23:00,0,야간,화,1,1,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,,,1155658,1692336,129.20909055,35.21017982,12
2016,2016-12-27 22:00,46,야간,화,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,931754,1928286,126.7294334,37.35110356,12
2016,2016-11-28 12:00,50,주간,월,1,1,0,0,0,충북,음성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,농기계,농기계,1008255,1888778,127.59277464,36.99744556,11
2016,2016-12-02 18:00,5,야간,금,1,2,1,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,1040624,1924559,127.95849419,37.31913021,12
2016,2016-12-03 10:00,25,주간,토,1,2,1,0,0,경남,거제시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1111755,1653155,128.71700451,34.94288359,12
2016,2016-12-03 01:00,20,야간,토,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,947192,1937372,126.90308514,37.43400578,12
2016,2016-11-30 17:00,9,주간,수,1,2,0,1,0,충북,청주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,건설기계,건설기계,1015888,1846088,127.67766731,36.61251071,11
2016,2016-11-29 06:00,25,주간,화,1,1,0,0,0,전남,해남군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,905924,1605434,126.47601486,34.43846259,11
2016,2016-12-04 18:00,20,야간,일,1,2,1,0,0,경북,경주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,1139288,1766743,129.04320299,35.88738831,12
2016,2016-12-04 02:00,42,야간,일,1,3,2,0,0,서울,서대문구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,경형,950213,1953749,126.93595575,37.58192527,12
2016,2016-12-18 18:00,10,야간,일,1,1,0,0,0,경남,거창군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,자전거,자전거,1037904,1747184,127.91908275,35.72022542,12
2016,2016-03-28 15:00,25,주간,월,1,1,0,0,0,충남,청양군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,소형,건설기계,건설기계,949422,1814882,126.93646365,36.32998533,03
2016,2016-04-02 22:00,41,야간,토,1,1,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1115249,1720512,128.77031123,35.47377996,04
2016,2016-04-29 01:00,0,야간,금,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,943777,1948440,126.86364027,37.53356193,04
2016,2016-04-15 09:00,35,주간,금,1,1,0,0,0,전남,무안군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,이륜차,소형,909709,1651596,126.51228357,34.85502624,04
2016,2016-06-14 18:00,24,야간,화,1,1,0,0,0,강원,춘천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,화물차,소형,1021303,1989727,127.742333,37.90716028,06
2016,2016-12-05 12:00,44,주간,월,1,1,0,0,0,충북,음성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,대형,자전거,자전거,1003981,1879726,127.54469318,36.91587419,12
2016,2016-09-27 16:00,30,주간,화,1,1,0,0,0,경북,청송군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1139124,1811986,129.04937069,36.29516499,09
2016,2016-01-03 22:00,10,야간,일,1,3,2,0,0,경남,진주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승합차,대형,1053959,1688598,128.09269956,35.19124889,01
2016,2016-11-01 06:00,15,주간,화,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,중형,보행자,보행자,940274,1924513,126.82593028,37.31768391,11
2016,2016-03-10 09:00,50,주간,목,1,1,0,0,0,전북,김제시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,,,945551,1758976,126.89719453,35.82576354,03
2016,2016-06-25 21:00,58,야간,토,1,1,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,횡단보도부근,승용차,중형,보행자,보행자,1086102,1738618,128.42380744,35.7756586,06
2016,2016-06-30 23:00,25,야간,목,1,1,0,0,0,경남,고성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1078761,1673226,128.3636437,35.05101175,06
2016,2016-11-04 18:00,41,야간,금,1,1,0,0,0,인천,강화군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,원동기장치자전거,원동기장치자전거,892506,1976952,126.27922074,37.78594225,11
2016,2016-10-17 03:00,45,야간,월,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,905833,1500262,126.4861834,33.48999894,10
2016,2016-10-15 09:00,25,주간,토,1,2,1,0,0,전북,익산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,특수차,중형,954055,1772819,126.99053993,35.95100393,10
2016,2016-01-03 08:00,15,주간,일,1,4,1,2,0,충남,보령시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,918021,1833558,126.5846553,36.49617251,01
2016,2016-04-02 03:00,21,야간,토,1,3,2,0,0,전북,정읍시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,경형,,,948581,1740939,126.9318948,35.66330761,04
2016,2016-03-20 05:00,0,야간,일,1,1,0,0,0,경기,남양주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,중형,978333,1956140,127.25452861,37.60442561,03
2016,2016-04-11 14:00,20,주간,월,1,1,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,,,1125094,1781154,128.88825944,36.01919734,04
2016,2016-05-11 20:00,0,야간,수,1,2,0,1,0,충남,당진시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,대형,927359,1875370,126.68494206,36.87382011,05
2016,2016-12-29 22:00,0,야간,목,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,928988,1775048,126.71240137,35.96973955,12
2016,2016-12-29 13:00,40,주간,목,1,2,1,0,0,대구,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,자전거,자전거,1097705,1765321,128.58243764,35.87979644,12
2016,2016-12-21 18:00,0,야간,수,1,2,1,0,0,전남,해남군,차대차,정면충돌,정면충돌,운전자법규위반,과속,교차로,교차로부근,승용차,경형,승용차,경형,921411,1611423,126.64401621,34.49376213,12
2016,2016-12-21 18:00,40,야간,수,1,12,0,8,3,경기,군포시,차대사람,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,보행자,보행자,949447,1929187,126.92913318,37.36035728,12
2016,2016-12-22 19:00,14,야간,목,1,1,0,0,0,충북,제천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1062649,1904569,128.20538012,37.13772823,12
2016,2016-12-02 17:00,42,주간,금,1,1,0,0,0,충남,보령시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,건설기계,건설기계,915129,1817832,126.55408951,36.35416518,12
2016,2016-12-02 16:00,40,주간,금,1,1,0,0,0,전북,부안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,중형,926658,1744564,126.68936549,35.69460267,12
2016,2016-11-30 13:00,40,주간,수,1,1,0,0,0,울산,북구,차대사람,차도통행중,차도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,대형,보행자,보행자,1169263,1731398,129.36770551,35.56415058,11
2016,2016-11-30 07:00,0,주간,수,1,1,0,0,0,경기,군포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,951029,1927560,126.94710462,37.34577723,11
2016,2016-11-30 06:00,0,주간,수,1,1,0,0,0,대전,중구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,중형,보행자,보행자,994864,1812418,127.44279007,36.30908606,11
2016,2016-11-29 21:00,9,야간,화,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1167502,1782340,129.35894856,36.02351498,11
2016,2016-11-30 17:00,38,주간,수,1,1,0,0,0,전남,목포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,899432,1645790,126.40057426,34.80171423,11
2016,2016-12-03 12:00,50,주간,토,1,2,0,1,0,경남,김해시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,화물차,대형,1114445,1698004,128.75829735,35.27097004,12
2016,2016-11-27 10:00,43,주간,일,1,1,0,0,0,울산,울주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1138615,1737113,129.03062527,35.6204264,11
2016,2016-11-28 03:00,10,야간,월,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1160601,1756002,129.27707851,35.78732679,11
2016,2016-11-28 17:00,53,주간,월,1,1,0,0,0,경기,파주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,940551,1985202,126.82412763,37.86468574,11
2016,2016-12-29 16:00,30,주간,목,1,1,0,0,0,경북,청송군,차대차,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,1125638,1808889,128.8987266,36.26910401,12
2016,2016-12-29 22:00,15,야간,목,1,1,0,0,0,세종,세종,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,980073,1829363,127.27759912,36.46165786,12
2016,2016-11-30 22:00,46,야간,수,1,1,0,0,0,경기,과천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,955549,1938895,126.997453,37.44817248,11
2016,2016-11-30 20:00,37,야간,수,1,5,4,0,0,충북,충주시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,건설기계,건설기계,1041840,1899973,127.97083899,37.0974628,11
2016,2016-11-27 20:00,0,야간,일,1,1,0,0,0,광주,서구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,중형,940638,1684239,126.84826947,35.15164054,11
2016,2016-12-01 12:00,20,주간,목,1,1,0,0,0,충북,영동군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,1036110,1792649,127.90131377,36.13019785,12
2016,2016-11-28 17:00,44,주간,월,1,1,0,0,0,서울,양천구,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,교차로,교차로내,자전거,자전거,승용차,중형,944543,1946924,126.87242424,37.51994449,11
2016,2016-12-29 11:00,30,주간,목,1,1,0,0,0,전남,장성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,이륜차,소형,933653,1699682,126.77034172,35.29044376,12
2016,2016-12-22 21:00,40,야간,목,1,2,1,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,대형,보행자,보행자,1094309,1763157,128.54482833,35.86059615,12
2016,2016-12-24 00:00,0,야간,토,1,1,0,0,0,경기,광명시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,945045,1940433,126.87858965,37.46147019,12
2016,2016-12-27 07:00,3,주간,화,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,958933,1970859,127.03391679,37.73642776,12
2016,2016-12-01 18:00,33,야간,목,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,보행자,보행자,948375,1957804,126.91502024,37.61822937,12
2016,2016-11-27 17:00,10,주간,일,1,1,0,0,0,충북,충주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,대형,1036860,1886173,127.91412282,36.97327695,11
2016,2016-12-01 23:00,0,야간,목,1,1,0,0,0,대구,달서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,대형,1090817,1758274,128.50531172,35.81674175,12
2016,2016-11-29 08:00,10,주간,화,1,2,0,1,0,인천,남동구,차대사람,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,횡단보도상,화물차,중형,보행자,보행자,929149,1941164,126.69878767,37.46697675,11
2016,2016-12-28 16:00,4,주간,수,1,1,0,0,0,경북,구미시,차대차,기타,기타,운전자법규위반,신호위반,단일로,기타단일로,승용차,경형,자전거,자전거,1077548,1788266,128.36137514,36.08825816,12
2016,2016-12-29 01:00,55,야간,목,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,969582,1867140,127.15901576,36.80193549,12
2016,2016-12-31 20:00,30,야간,토,1,1,0,0,0,경북,구미시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,중형,1077695,1790179,128.36319639,36.10549168,12
2016,2016-12-31 18:00,50,야간,토,1,2,0,1,0,대구,달성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1087115,1762986,128.46485149,35.85955571,12
2016,2016-12-31 18:00,20,야간,토,1,1,0,0,0,충남,태안군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,중형,897991,1835883,126.36073733,36.51520342,12
2016,2016-12-31 23:00,15,야간,토,1,2,1,0,0,충북,충주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1038099,1893361,127.9284061,37.03802142,12
2016,2016-12-31 02:00,55,야간,토,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1104829,1694376,128.65212851,35.23931611,12
2016,2016-12-31 04:00,10,야간,토,1,3,2,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,,,1098135,1690195,128.57807113,35.2023002,12
2016,2016-12-27 18:00,0,야간,화,1,1,0,0,0,경기,의왕시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,954085,1932587,126.98129447,37.3912443,12
2016,2016-12-24 15:00,0,주간,토,1,4,2,1,0,경남,사천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,1039346,1670249,127.93131879,35.02647473,12
2016,2016-12-21 18:00,40,야간,수,1,1,0,0,0,인천,옹진군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,907990,1917827,126.4624447,37.25479004,12
2016,2016-11-28 18:00,15,야간,월,1,1,0,0,0,전북,부안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,925630,1743569,126.67809628,35.68555522,11
2016,2016-09-02 13:00,15,주간,금,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,963001,1771900,127.08977772,35.94309848,09
2016,2016-01-05 12:00,20,주간,화,1,4,0,3,0,경북,안동시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,화물차,소형,1108505,1839866,128.71235769,36.55038777,01
2016,2016-02-22 22:00,5,야간,월,1,1,0,0,0,대전,대덕구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,승용차,경형,993523,1819687,127.4277922,36.37461108,02
2016,2016-09-29 01:00,10,야간,목,1,2,1,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,지하도로내,지하도로내,이륜차,소형,,,952959,1920735,126.96932735,37.28392864,09
2016,2016-02-15 07:00,35,주간,월,1,1,0,0,0,부산,해운대구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로부근,건설기계,건설기계,승용차,중형,1148366,1686975,129.12914394,35.1671078,02
2016,2016-02-17 13:00,10,주간,수,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1013916,1663072,127.65243164,34.96242734,02
2016,2016-03-08 14:00,35,주간,화,1,1,0,0,0,전남,해남군,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,자전거,자전거,화물차,소형,909546,1599134,126.5160993,34.38197938,03
2016,2016-03-04 23:00,35,야간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,960815,1940012,127.05692737,37.45847867,03
2016,2016-02-23 23:00,20,야간,화,1,1,0,0,0,경북,예천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,,,1086795,1849496,128.47090798,36.63940967,02
2016,2016-01-16 17:00,45,주간,토,1,1,0,0,0,전북,익산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,소형,화물차,소형,949826,1780150,126.94318451,36.01688867,01
2016,2016-01-16 18:00,50,야간,토,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,952595,1786624,126.97352434,36.0753937,01
2016,2016-01-15 18:00,20,야간,금,1,1,0,0,0,광주,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,944000,1684424,126.8851661,35.15350154,01
2016,2016-01-15 14:00,45,주간,금,1,1,0,0,0,전남,완도군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,914645,1578273,126.57362315,34.1943026,01
2016,2016-01-22 00:00,45,야간,금,1,1,0,0,0,대구,달성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,1086918,1765649,128.46296034,35.88357978,01
2016,2016-01-18 18:00,13,야간,월,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1164744,1720804,129.31571217,35.46943822,01
2016,2016-01-18 20:00,5,야간,월,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,대형,보행자,보행자,962548,1904327,127.07832169,37.13689556,01
2016,2016-01-25 19:00,20,야간,월,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,963561,1889934,127.09042528,37.00719581,01
2016,2016-01-23 01:00,28,야간,토,1,1,0,0,0,부산,사상구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,고가도로위,고가도로위,화물차,소형,화물차,소형,1138042,1685319,129.01555636,35.15363913,01
2016,2016-01-23 08:00,0,주간,토,1,1,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,950415,1943140,126.93912647,37.48617282,01
2016,2016-01-27 18:00,20,야간,수,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1104946,1694569,128.65343881,35.24104381,01
2016,2016-01-29 19:00,53,야간,금,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,939223,1951550,126.81198658,37.56128421,01
2016,2016-01-28 06:00,50,주간,목,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,보행자,보행자,1007990,1981633,127.59080126,37.83442273,01
2016,2016-02-01 22:00,55,야간,월,1,1,0,0,0,전남,함평군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,912379,1670443,126.53950831,35.02518942,02
2016,2016-02-02 05:00,45,야간,화,1,1,0,0,0,전남,목포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,경형,보행자,보행자,901924,1646392,126.42774263,34.807385,02
2016,2016-02-03 04:00,45,야간,수,1,1,0,0,0,서울,도봉구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,959793,1963808,127.04406639,37.67291482,02
